HDR	03/14/2013	4364521.74	I	C	CHK	PBC	VEN
DTL								85	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031589		33253.96	M390	156	PI	213.1664	QT	PN	4260004C4000	ZZ	CS			ZZ	1	050	02/28/2013
DTL								86	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031589		19881.01	M390	76	PI	261.5923	QT	PN	4260004C5000	ZZ	CS			ZZ	1	050	02/28/2013
DTL								87	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031589		8196.94	M390	37	PI	221.539	QT	PN	4260004C6000	ZZ	CS			ZZ	1	050	02/28/2013
DTL								88	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031589		52383.29	M390	344	PI	152.277	QT	PN	426700406000	ZZ	CS			ZZ	1	050	02/28/2013
DTL								89	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031589		33390.41	M390	156	PI	214.0411	QT	PN	426700414000	ZZ	CS			ZZ	1	050	02/28/2013
DTL								90	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031589		19955.44	M390	76	PI	262.5716	QT	PN	426700415000	ZZ	CS			ZZ	1	050	02/28/2013
DTL								91	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031590		52557.81	M390	288	PI	182.4924	QT	PN	42600AD13300	ZZ	CS			ZZ	1	050	02/28/2013
DTL								92	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031590		88085.25	M390	436	PI	202.0304	QT	PN	42600AD15300	ZZ	CS			ZZ	1	050	02/28/2013
DTL								93	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031590		46465.48	M390	210	PI	221.2642	QT	PN	42600AD17300	ZZ	CS			ZZ	1	050	02/28/2013
DTL								94	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031590		59850.85	M390	322	PI	185.8722	QT	PN	426700407000	ZZ	CS			ZZ	1	050	02/28/2013
DTL								95	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031590		52784.27	M390	288	PI	183.2787	QT	PN	426700408000	ZZ	CS			ZZ	1	050	02/28/2013
DTL								96	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031590		88466.62	M390	436	PI	202.9051	QT	PN	426700409000	ZZ	CS			ZZ	1	050	02/28/2013
DTL								97	PR	2	TMMBC	DUN	812678378	AS	93040	MK	52031590		46871.31	M390	211	PI	222.1389	QT	PN	426700410000	ZZ	CS			ZZ	1	050	02/28/2013
  	   		 
SEG	COL	CODE	DESCRIPTION
===	===	===	===========
HDR	03 	I	Remittance Information Only
HDR	04 	C	Credit
HDR	05 	CHK	Check
HDR	06 	PBC	Commercial/Corporate Check
HDR	07 	VEN	Vendor Payment
DTL	09 	PR	Payer
DTL	10 	2	Non-Person Entity
DTL	12+	DUN	D-U-N-S Number Dun & Bradstreet
DTL	12+	AS	Acceptable Source Supplier ID
DTL	16 	MK	Manifest Key Number
DTL	22 	PC	Piece
DTL	22 	PI	Pitch
DTL	24 	QT	Quoted
DTL	25+	PN	Company Part Number
DTL	25+	ZZ	Mutually Defined
DTL	31 	ZZ	Mutually Defined
DTL	33 	050	Received
